estimand,configuration,propensity,truncation_lower,truncation_upper,truncation,result_dir,result_subdir,N,tmax,n_iterations,n_missing,true_parameter,method,bias,rmse,coverage,interval_length
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-Lasso (Bradic Original),3.288943290710449,116.58698272705078,0.9819999933242798,54.29368591308594
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Auto-Lasso,-0.001692656078375876,0.16896173357963562,0.9380000233650208,0.6364808678627014
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Auto-RF,-0.002231890568509698,0.1882767230272293,0.8240000009536743,0.5121219754219055
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,1000,500,500,0,-2.0,Auto-NN,-0.08711590617895126,0.23644651472568512,0.9020000100135803,0.8073996305465698
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Oracle,0.005874936934560537,0.17881812155246735,0.9520000219345093,0.6960371732711792
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-Lasso (Bradic Original),-3.3922386169433594,66.33206939697266,0.9940000176429749,38.15383529663086
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Auto-Lasso,0.006029198877513409,0.11368440091609955,0.9520000219345093,0.44772621989250183
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Auto-RF,0.007244383916258812,0.14459846913814545,0.8339999914169312,0.38292378187179565
"E[Y(1,1)]",Linear DGP + truncated adversarial,truncated_adv,0.1,0.9,"[0.1, 0.9]",results/linear,truncated_adv_0.1_0.9,2000,500,500,0,-2.0,Auto-NN,0.038570061326026917,0.29383108019828796,0.9380000233650208,0.9466567039489746
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Oracle,0.01275613158941269,0.42336413264274597,0.9480000138282776,1.1933728456497192
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.016099022701382637,0.5350435376167297,0.9240000247955322,1.4550226926803589
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Auto-Lasso,0.023880062624812126,0.24056081473827362,0.921999990940094,0.87245774269104
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Auto-RF,0.02067086286842823,0.25940316915512085,0.8539999723434448,0.7004879713058472
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,500,500,500,0,-2.0,Auto-NN,-0.33343425393104553,0.41779273748397827,0.6340000033378601,0.8460028767585754
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Oracle,-0.03457332402467728,0.4174986779689789,0.9660000205039978,0.9579129815101624
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-Lasso (Bradic Original),-0.02164558134973049,0.3761216998100281,0.9319999814033508,0.9640069603919983
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Auto-Lasso,-0.005283019971102476,0.16071519255638123,0.9340000152587891,0.6052147150039673
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Auto-RF,-0.0003838298434857279,0.1751652956008911,0.8579999804496765,0.5049049258232117
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,1000,500,500,0,-2.0,Auto-NN,-0.1134854406118393,0.23308926820755005,0.8759999871253967,0.7357783317565918
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Oracle,0.0293694157153368,0.6838446259498596,0.9580000042915344,0.7819706797599792
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.006420587655156851,0.25025588274002075,0.9319999814033508,0.6789182424545288
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Auto-Lasso,0.006696281488984823,0.10780373215675354,0.9440000057220459,0.4261724054813385
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Auto-RF,-0.00614849291741848,0.38302290439605713,0.8539999723434448,0.4319821298122406
"E[Y(1,1)]",Linear DGP + logistic,logistic,,,none (full support),results/linear,logistic,2000,500,500,0,-2.0,Auto-NN,-0.0422559455037117,0.22961308062076569,0.949999988079071,0.8126606941223145
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Oracle,0.01935873180627823,0.19516244530677795,0.9340000152587891,0.7275256514549255
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.01899844780564308,0.1994716078042984,0.9300000071525574,0.7492184042930603
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Auto-Lasso,0.020756298676133156,0.19902008771896362,0.9259999990463257,0.7405139803886414
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Auto-RF,0.0149617288261652,0.20239458978176117,0.9240000247955322,0.72395259141922
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,500,500,500,0,-2.0,Auto-NN,-0.11623351275920868,0.2378072440624237,0.8759999871253967,0.7523468136787415
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Oracle,0.003831314854323864,0.131931871175766,0.9520000219345093,0.5138025879859924
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.003817297052592039,0.13470833003520966,0.9459999799728394,0.5221003890037537
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Auto-Lasso,0.00265865889377892,0.1344570517539978,0.9440000057220459,0.5147355198860168
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Auto-RF,0.005151062738150358,0.1370764523744583,0.9419999718666077,0.5095800161361694
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,1000,500,500,0,-2.0,Auto-NN,-0.0054536075331270695,0.14390815794467926,0.9440000057220459,0.543275773525238
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Oracle,0.005398069508373737,0.08770984411239624,0.972000002861023,0.36352524161338806
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso (Bradic Original),0.0041477615013718605,0.08912196755409241,0.9660000205039978,0.3672083616256714
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-RF (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-NN (Bradic),,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-Lasso-Lasso,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-RF-RF,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Manual-NN-NN,,,0.0,
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Auto-Lasso,0.004601684398949146,0.08816521614789963,0.9660000205039978,0.3618020713329315
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Auto-RF,0.0037745474837720394,0.09028394520282745,0.949999988079071,0.35815665125846863
"E[Y(1,1)]",Linear DGP + truncated logistic,truncated_logistic,0.3,0.7,"[0.3, 0.7]",results/linear,truncated_logistic_0.3_0.7,2000,500,500,0,-2.0,Auto-NN,0.0062508052214980125,0.09607852250337601,0.9599999785423279,0.39109042286872864
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Oracle,-0.012581347487866879,0.26798465847969055,0.9559999704360962,1.0485807657241821
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso (Bradic Original),0.14283090829849243,0.29786646366119385,0.9020000100135803,1.0476946830749512
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso (Bradic),0.12425970286130905,0.29158008098602295,0.9259999990463257,1.0920997858047485
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-RF (Bradic),0.033281873911619186,0.8771534562110901,0.9240000247955322,2.4580838680267334
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-NN (Bradic),0.19138100743293762,0.6774868965148926,0.9900000095367432,2.4356210231781006
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso,0.12173483520746231,0.2911466956138611,0.9259999990463257,1.0929614305496216
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-RF,0.05211838707327843,0.8658158183097839,0.921999990940094,2.462299346923828
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-NN,0.1914258748292923,0.6775081753730774,0.9900000095367432,2.4356913566589355
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-Lasso-Lasso,0.12516041100025177,0.29109635949134827,0.921999990940094,1.0851905345916748
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-RF-RF,0.8025035262107849,0.8616713881492615,0.46399998664855957,1.524887204170227
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Manual-NN-NN,-71.2032470703125,1480.8702392578125,0.9779999852180481,282.95050048828125
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Auto-Lasso,0.1705855280160904,0.31068721413612366,0.9100000262260437,1.0267462730407715
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Auto-RF,0.08046140521764755,0.2847987413406372,0.9300000071525574,1.0509836673736572
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,500,500,500,0,6.574518871307373,Auto-NN,0.23449885845184326,0.35584449768066406,0.8220000267028809,0.9994587302207947
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Oracle,-0.002965635387226939,0.19720637798309326,0.9340000152587891,0.7393234372138977
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-Lasso (Bradic Original),0.14973659813404083,0.2476445883512497,0.8820000290870667,0.7345074415206909
"E[Y(1,1)]",Nonlinear DGP + truncated adversarial,truncated_adv,0.3,0.7,"[0.3, 0.7]",results/nonlinear,truncated_adv_0.3_0.7,1000,500,500,0,6.574518871307373,Manual-Lasso (Bradic),0.14334633946418762,0.24623830616474152,0.8840000033378601,0.753036379814148
